EnsemblID	Chromosome	HGNC	st	en
ENSG00000224559	2	LINC01087	132394598	132407188
ENSG00000270930	2	GRAMD4P8	132404277	132405945
ENSG00000197927	2	C2orf27A	132479948	132524973
ENSG00000186825	2	C2orf27B	132552534	132559234
ENSG00000264973	2	RN7SL701P	132632204	132632480
ENSG00000163046	2	ANKRD30BL	132905164	133015542
ENSG00000239108	2	RNU6-1132P	132909816	132909922
ENSG00000202174	2	RNA5-8SP5	133010727	133010878
ENSG00000221288	2	MIR663B	133014539	133014653
ENSG00000233786	2	CDC27P1	133019901	133020615
ENSG00000018607	2	ZNF806	133066882	133076309
ENSG00000230992	2	FAM201B	133110240	133112412
ENSG00000252705	2	RNU6-175P	133164325	133164431
ENSG00000183840	2	GPR39	133174147	133404132
ENSG00000232349	2	YBX1P7	133246127	133246661
ENSG00000200718	2	RN7SKP103	133281190	133281509
ENSG00000150551	2	LYPD1	133402426	133429152
ENSG00000176771	2	NCKAP5	133429374	134326034
ENSG00000252688	2	RNU6-579P	134091401	134091502
ENSG00000222068	2	RN7SKP154	134148681	134148970
ENSG00000232474	2	NCKAP5-IT1	134189237	134191468
ENSG00000200708	2	RN7SKP93	134353662	134353970
ENSG00000152127	2	MGAT5	134877554	135212192
ENSG00000263813	2	MIR3679	134884696	134884763
ENSG00000222921	2	RNA5SP104	134988766	134988883
ENSG00000152128	2	TMEM163	135213330	135476570
ENSG00000224043	2	CCNT2-AS1	135493034	135676280
ENSG00000153086	2	ACMSD	135596117	135659604
ENSG00000263783	2	MIR5590	135615390	135615443
ENSG00000082258	2	CCNT2	135675805	135716912
ENSG00000176601	2	MAP3K19	135722061	135805038
ENSG00000115839	2	RAB3GAP1	135809835	135933964
ENSG00000121988	2	ZRANB3	135894486	136288806
ENSG00000048991	2	R3HDM1	136289025	136482840
ENSG00000201308	2	RNU6-512P	136414047	136414149
ENSG00000207654	2	MIR128-1	136422967	136423048
ENSG00000144224	2	UBXN4	136499189	136542625
ENSG00000115850	2	LCT	136545410	136594750
ENSG00000076003	2	MCM6	136597196	136633996
ENSG00000115866	2	DARS	136664247	136743670
ENSG00000121966	2	CXCR4	136871919	136875735
ENSG00000227347	2	HNRNPKP2	136956684	136958073
ENSG00000230037	2	UBBP1	137087011	137087483
ENSG00000251976	2	RN7SKP141	137147902	137148239
ENSG00000144229	2	THSD7B	137523115	138435287
ENSG00000212425	2	RNA5SP105	138269668	138269780
ENSG00000150540	2	HNMT	138721590	138773930
ENSG00000234645	2	YWHAEP5	139045599	139046363
ENSG00000144228	2	SPOPL	139259371	139331117
ENSG00000144227	2	NXPH2	139428342	139537918
ENSG00000222826	2	RN7SKP286	139621167	139621465
ENSG00000229104	2	YY1P2	139654721	139655668
ENSG00000232992	2	AHCYP4	139659003	139660317
ENSG00000235232	2	MRPS18BP2	140426116	140426874
ENSG00000240977	2	RN7SL283P	140740253	140740553
ENSG00000231567	2	MTND2P19	140975220	140977937
ENSG00000223921	2	MTND1P27	140978153	140979054
ENSG00000168702	2	LRP1B	140988992	142889270
ENSG00000252015	2	RNU6-904P	141924826	141924926
ENSG00000115919	2	KYNU	143635067	143799890
ENSG00000075884	2	ARHGAP15	143848931	144525921
ENSG00000226839	2	MTND6P11	143851802	143852284
ENSG00000224852	2	MTND5P24	143852358	143854124
ENSG00000232772	2	MTND4P22	143854408	143855576
ENSG00000227557	2	MTND3P9	143856053	143856398
ENSG00000121964	2	GTDC1	144695635	145090135
ENSG00000169554	2	ZEB2	145141648	145282147
ENSG00000238057	2	ZEB2-AS1	145275664	145279058
ENSG00000226674	2	TEX41	145425534	145940216
ENSG00000214064	2	RPL6P5	146094798	146095625
ENSG00000251905	2	RNU7-2P	146902724	146902785
ENSG00000230559	2	RPL17P12	146951864	146952389
ENSG00000198526	2	PABPC1P2	147345012	147346878
ENSG00000207225	2	RNU6-692P	148165910	148166016
ENSG00000202074	2	RNU6-715P	148253006	148253108
ENSG00000253083	2	RNA5SP106	148471024	148471123
ENSG00000121989	2	ACVR2A	148602086	148688393
ENSG00000212389	2	RNU6-1275P	148634991	148635097
ENSG00000115947	2	ORC4	148687968	148779147
ENSG00000204406	2	MBD5	148778580	149275805
ENSG00000135999	2	EPC2	149402009	149545130
ENSG00000222126	2	RNU2-9P	149583260	149583404
ENSG00000223962	2	UBBP3	149621133	149621373
ENSG00000168280	2	KIF5C	149632819	149883273
ENSG00000150556	2	LYPD6B	149894621	150071776
ENSG00000228236	2	TXNP5	149925110	149925424
ENSG00000224337	2	FAM8A3P	150177107	150177950
ENSG00000187123	2	LYPD6	150186499	150330662
ENSG00000168288	2	MMADHC	150426148	150444330
ENSG00000207270	2	RNU6-601P	150467182	150467288
ENSG00000115963	2	RND3	151324709	151395525
ENSG00000213201	2	FABP5P10	152042702	152043109
ENSG00000184898	2	RBM43	152104454	152118393
ENSG00000123609	2	NMI	152126979	152146571
ENSG00000123610	2	TNFAIP6	152214106	152236560
ENSG00000264684	2	MIR4773-1	152224848	152224925
ENSG00000264684	2	MIR4773-2	152224848	152224925
ENSG00000242113	2	RN7SL124P	152228517	152228798
ENSG00000080345	2	RIF1	152266397	152364527
ENSG00000183091	2	NEB	152341850	152591001
ENSG00000162980	2	ARL5A	152645498	152685006
ENSG00000182389	2	CACNB4	152689290	152955593
ENSG00000115145	2	STAM2	152973315	153032506
ENSG00000234272	2	RPL30P2	152988069	152988359
ENSG00000157827	2	FMNL2	153191751	153506348
ENSG00000196504	2	PRPF40A	153508107	153574511
ENSG00000177917	2	ARL6IP6	153574407	153617767
ENSG00000226213	2	UBQLN4P2	153733334	153734281
ENSG00000214025	2	ATP5F1P4	154015452	154016197
ENSG00000177519	2	RPRM	154333852	154335322
ENSG00000236917	2	DNAJA1P2	154617963	154619159
ENSG00000144278	2	GALNT13	154728426	155310361
ENSG00000230251	2	PHBP4	155143102	155143938
ENSG00000223290	2	RNA5SP107	155446919	155447040
ENSG00000162989	2	KCNJ3	155554811	155714863
ENSG00000228837	2	CBX3P6	155797053	155797579
ENSG00000223197	2	RNU6-1001P	155945951	155946050
ENSG00000229701	2	MTND2P20	156120675	156121335
ENSG00000227682	2	ATP5A1P2	156126145	156126399
ENSG00000233709	2	MTND4P28	156167535	156167921
ENSG00000233039	2	MTND5P30	156168209	156169939
ENSG00000233248	2	MTND6P9	156169952	156170470
ENSG00000206718	2	RNU6-546P	156186933	156187039
ENSG00000153234	2	NR4A2	157180944	157198860
ENSG00000115159	2	GPD2	157291802	157470247
ENSG00000238069	2	RPLP0P7	157634218	157634884
ENSG00000136542	2	GALNT5	158114110	158170723
ENSG00000222404	2	RN7SKP281	158155319	158155670
ENSG00000136541	2	ERMN	158175137	158184225
ENSG00000230562	2	FAM133DP	158236236	158236926
ENSG00000115165	2	CYTIP	158271131	158345473
ENSG00000123612	2	ACVR1C	158383279	158485517
ENSG00000115170	2	ACVR1	158592958	158732374
ENSG00000007001	2	UPP2	158733214	158992666
ENSG00000251980	2	RNU6-436P	158769284	158769397
ENSG00000212410	2	RNU6-932P	158842301	158842406
ENSG00000231158	2	PTP4A1P1	158922057	158922571
ENSG00000237327	2	UPP2-IT1	158984469	158990500
ENSG00000227480	2	CCDC148-AS1	159023162	159092681
ENSG00000153237	2	CCDC148	159027593	159313265
ENSG00000234890	2	HNRNPDLP2	159276467	159281815
ENSG00000243723	2	RN7SL393P	159303676	159303973
ENSG00000144283	2	PKP4	159313476	159539391
ENSG00000163331	2	DAPL1	159651829	159719293
ENSG00000243792	2	OR7E89P	159710267	159711088
ENSG00000251491	2	OR7E28P	159718823	159719797
ENSG00000188668	2	OR7E90P	159731154	159732182
ENSG00000222300	2	RNU2-21P	159792310	159792497
ENSG00000115183	2	TANC1	159825146	160089170
ENSG00000213189	2	BTF3L4P2	159860287	159861065
ENSG00000202029	2	RNU6-580P	159883548	159883654
ENSG00000226878	2	GSTM3P2	159912606	159913371
ENSG00000196151	2	WDSUB1	160092304	160143310
ENSG00000123636	2	BAZ2B	160175490	160473203
ENSG00000136536	2	MARCH7	160569000	160627538
ENSG00000241399	2	CD302	160625364	160654753
ENSG00000054219	2	LY75	160628362	160761260
ENSG00000248672	2	LY75-CD302	160628362	160761221
ENSG00000153246	2	PLA2R1	160788519	160919121
ENSG00000115221	2	ITGB6	160956177	161128399
ENSG00000153250	2	RBMS1	161128662	161350305
ENSG00000252465	2	RMRPP3	161253340	161253479
ENSG00000263948	2	MIR4785	161264321	161264393
ENSG00000244372	2	RN7SL423P	161734058	161734359
ENSG00000136560	2	TANK	161993419	162092732
ENSG00000115233	2	PSMD14	162164549	162268228
ENSG00000136535	2	TBR1	162272605	162282381
ENSG00000144290	2	SLC4A10	162280843	162841792
ENSG00000226121	2	AHCTF1P1	162357396	162364216
ENSG00000235716	2	KRT18P46	162436582	162437860
ENSG00000234732	2	RPEP5	162787709	162787976
ENSG00000197635	2	DPP4	162848751	162931052
ENSG00000231445	2	TIMM8AP1	162933867	162934161
ENSG00000224674	2	EIF3EP2	162944769	162946582
ENSG00000115263	2	GCG	162999392	163008914
ENSG00000078098	2	FAP	163027194	163101661
ENSG00000115267	2	IFIH1	163123589	163175213
ENSG00000115271	2	GCA	163175350	163228105
ENSG00000184611	2	KCNH7	163227917	163695240
ENSG00000212312	2	RNA5SP109	163353446	163353561
ENSG00000230282	2	RPL7P61	164008761	164009817
ENSG00000200902	2	RNU6-627P	164145505	164145606
ENSG00000182263	2	FIGN	164449906	164592522
ENSG00000226847	2	PRPS1P1	165070049	165070924
ENSG00000229641	2	CYP2C56P	165178443	165178733
ENSG00000115290	2	GRB14	165349322	165478358
ENSG00000082438	2	COBLL1	165510134	165700189
ENSG00000206869	2	SNORA70F	165544153	165544287
ENSG00000199508	2	RNA5SP110	165714942	165715056
ENSG00000223318	2	RNA5SP111	165752187	165752287
ENSG00000169507	2	SLC38A11	165752696	165812035
ENSG00000153253	2	SCN3A	165944032	166060577
ENSG00000264047	2	RN7SL455P	166005705	166005983
ENSG00000136531	2	SCN2A	166095912	166248818
ENSG00000233204	2	MAPRE1P3	166141763	166142558
ENSG00000178662	2	CSRNP3	166326157	166545917
ENSG00000115339	2	GALNT3	166604101	166651192
ENSG00000123607	2	TTC21B	166713985	166810353
ENSG00000224490	2	TTC21B-AS1	166790367	166806401
ENSG00000144285	2	SCN1A	166845670	166984523
ENSG00000222376	2	RN7SKP152	167037162	167037476
ENSG00000169432	2	SCN9A	167051695	167232503
ENSG00000136546	2	SCN7A	167260083	167350757
ENSG00000163092	2	XIRP2	167744997	168116263
ENSG00000254552	2	XIRP2-AS1	167980414	167997465
ENSG00000238357	2	RNU7-148P	168487990	168488051
ENSG00000214211	2	CTAGE14P	168570173	168572575
ENSG00000172318	2	B3GALT1	168675182	168730551
ENSG00000198648	2	STK39	168810530	169104651
ENSG00000239230	2	RN7SL95P	169297416	169297715
ENSG00000241074	2	RN7SL813P	169307834	169308136
ENSG00000172292	2	CERS6	169312372	169631644
ENSG00000265694	2	MIR4774	169439453	169439528
ENSG00000199348	2	RNU6-766P	169462900	169463006
ENSG00000227617	2	CERS6-AS1	169628463	169643471
ENSG00000163072	2	NOSTRIN	169643049	169722024
ENSG00000152253	2	SPC25	169690642	169769881
ENSG00000152254	2	G6PC2	169757750	169766505
ENSG00000073734	2	ABCB11	169779448	169887832
ENSG00000073737	2	DHRS9	169921299	169952677
ENSG00000235995	2	UBE2V1P6	169971705	169972190
ENSG00000081479	2	LRP2	169983619	170219195
ENSG00000163093	2	BBS5	170335688	170382432
ENSG00000239474	2	KLHL41	170366212	170382772
ENSG00000138399	2	FASTKD1	170386259	170430385
ENSG00000138398	2	PPIG	170440850	170497916
ENSG00000154479	2	CCDC173	170501935	170550943
ENSG00000144362	2	PHOSPHO2	170550975	170558218
ENSG00000213160	2	KLHL23	170550998	170633499
ENSG00000231550	2	PTCHD3P2	170623695	170625309
ENSG00000138385	2	SSB	170648443	170668574
ENSG00000138382	2	METTL5	170666591	170681441
ENSG00000144357	2	UBR3	170683968	170940641
ENSG00000252807	2	RNU6-1006P	170976506	170976608
ENSG00000071909	2	MYO3B	171034655	171511681
ENSG00000214821	2	HMGB1P4	171458172	171458738
ENSG00000222033	2	LINC01124	171568961	171571077
ENSG00000204335	2	SP5	171571861	171574588
ENSG00000128692	2	EIF2S2P4	171608221	171609562
ENSG00000204334	2	ERICH2	171640296	171655481
ENSG00000128683	2	GAD1	171669723	171717661
ENSG00000115806	2	GORASP2	171784974	171823639
ENSG00000198586	2	TLK1	171847333	172087824
ENSG00000123600	2	METTL8	172173919	172291312
ENSG00000115827	2	DCAF17	172290727	172341562
ENSG00000228507	2	DAP3P2	172347932	172348441
ENSG00000071967	2	CYBRD1	172378757	172414643
ENSG00000233934	2	RPL21P38	172443603	172443769
ENSG00000077380	2	DYNC1I2	172543919	172604930
ENSG00000115840	2	SLC25A12	172640880	172864766
ENSG00000252779	2	RNU6-182P	172713076	172713180
ENSG00000128708	2	HAT1	172778958	172848599
ENSG00000172878	2	METAP1D	172864490	172947158
ENSG00000144355	2	DLX1	172949468	172954405
ENSG00000115844	2	DLX2	172964167	172967628
ENSG00000091409	2	ITGA6	173292082	173371181
ENSG00000152256	2	PDK1	173420101	173489823
ENSG00000228016	2	RAPGEF4-AS1	173541869	173600934
ENSG00000091428	2	RAPGEF4	173600002	173917621
ENSG00000232292	2	ALDH7A1P2	173758491	173759111
ENSG00000238133	2	MLK7-AS1	174031174	174146764
ENSG00000144354	2	CDCA7	174219548	174233725
ENSG00000234415	2	RPL5P7	174736381	174737193
ENSG00000172845	2	SP3	174771187	174830430
ENSG00000138430	2	OLA1	174937175	175113426
ENSG00000243770	2	RN7SL65P	175104870	175105146
ENSG00000237804	2	HNRNPA1P39	175174743	175175702
ENSG00000217236	2	SP9	175199674	175203220
ENSG00000138433	2	CIR1	175212750	175260443
ENSG00000144306	2	SCRN3	175260458	175294303
ENSG00000163328	2	GPR155	175296966	175351822
ENSG00000206965	2	RNU6-5P	175422694	175422800
ENSG00000115935	2	WIPF1	175424300	175547644
ENSG00000235655	2	H3F3AP4	175584505	175585526
ENSG00000138435	2	CHRNA1	175612320	175629200
ENSG00000128656	2	CHN1	175664091	175870097
ENSG00000212167	2	RNU6-763P	175886942	175887047
ENSG00000199827	2	RNU6-1290P	175894497	175894605
ENSG00000115966	2	ATF2	175936978	176033110
ENSG00000215973	2	MIR933	176032361	176032437
ENSG00000154518	2	ATP5G3	176040986	176049335
ENSG00000223976	2	EXTL2P1	176707615	176708030
ENSG00000144320	2	KIAA1715	176788620	176867567
ENSG00000174279	2	EVX2	176942200	176948641
ENSG00000128714	2	HOXD13	176957619	176960666
ENSG00000170178	2	HOXD12	176964458	176966408
ENSG00000128713	2	HOXD11	176968944	176974722
ENSG00000128710	2	HOXD10	176973518	176984670
ENSG00000237380	2	HOXD-AS2	176986339	177001826
ENSG00000128709	2	HOXD9	176987088	176989853
ENSG00000175879	2	HOXD8	176994422	176997423
ENSG00000128652	2	HOXD3	177001340	177037830
ENSG00000207744	2	MIR10B	177015031	177015140
ENSG00000170166	2	HOXD4	177015950	177017954
ENSG00000224189	2	HOXD-AS1	177037923	177053686
ENSG00000128645	2	HOXD1	177053307	177055688
ENSG00000128654	2	MTX2	177134123	177202753
ENSG00000163364	2	LINC01116	177494317	177502659
ENSG00000224577	2	LINC01117	177502438	177520686
ENSG00000252027	2	RNU6ATAC14P	177529404	177529494
ENSG00000237053	2	FUCA1P1	177669715	177671065
ENSG00000206866	2	RNU6-187P	177794713	177794818
ENSG00000251746	2	RNA5SP112	178003427	178003525
ENSG00000213069	2	KRT8P40	178062713	178063275
ENSG00000170144	2	HNRNPA3	178077291	178088686
ENSG00000263721	2	MIR4444-1	178077454	178077527
ENSG00000263721	2	MIR4444-2	178077454	178077527
ENSG00000116044	2	NFE2L2	178092323	178257425
ENSG00000225808	2	DNAJC19P5	178093919	178094234
ENSG00000265396	2	MIR3128	178120673	178120738
ENSG00000018510	2	AGPS	178257372	178408564
ENSG00000196659	2	TTC30B	178413726	178417742
ENSG00000197557	2	TTC30A	178477720	178483694
ENSG00000128655	2	PDE11A	178487980	178973066
ENSG00000213962	2	API5P2	178862000	178863497
ENSG00000206788	2	RNU6-629P	178903629	178903731
ENSG00000249909	2	CYCTP	178957230	178969197
ENSG00000155636	2	RBM45	178977151	179003738
ENSG00000223096	2	RNU5E-9P	179007275	179007378
ENSG00000079156	2	OSBPL6	179059208	179264160
ENSG00000180228	2	PRKRA	179296141	179316239
ENSG00000204311	2	DFNB59	179316163	179326117
ENSG00000079150	2	FKBP7	179328391	179343327
ENSG00000116095	2	PLEKHA3	179345195	179381189
ENSG00000237298	2	TTN-AS1	179385910	179639402
ENSG00000155657	2	TTN	179390716	179695529
ENSG00000163492	2	CCDC141	179694484	179914813
ENSG00000238542	2	RNU7-104P	179696098	179696176
ENSG00000231541	2	RPS6P2	179866483	179867487
ENSG00000187231	2	SESTD1	179966419	180129517
ENSG00000144331	2	ZNF385B	180306709	180726232
ENSG00000221240	2	MIR1258	180725563	180725635
ENSG00000163510	2	CWC22	180809603	180871840
ENSG00000226564	2	FTH1P20	181737594	181738141
ENSG00000170035	2	UBE2E3	181831975	181941312
ENSG00000266705	2	MIR4437	182170320	182170379
ENSG00000115232	2	ITGA4	182321929	182400914
ENSG00000188452	2	CERKL	182401403	182545392
ENSG00000162992	2	NEUROD1	182537815	182545603
ENSG00000221023	2	RNU6ATAC19P	182603333	182603442
ENSG00000138434	2	SSFA2	182756560	182795465
ENSG00000150722	2	PPP1R1C	182818968	182996125
ENSG00000213958	2	KRT18P29	182825939	182827205
ENSG00000222418	2	RNA5SP113	182913549	182913632
ENSG00000115252	2	PDE1A	183004763	183387919
ENSG00000242121	2	RN7SL267P	183179011	183179269
ENSG00000077232	2	DNAJC10	183580999	183659191
ENSG00000232430	2	RPL31P15	183652825	183653162
ENSG00000162998	2	FRZB	183698002	183731890
ENSG00000207178	2	RNU6-1122P	183738569	183738675
ENSG00000061676	2	NCKAP1	183773843	183903586
ENSG00000231203	2	KRT8P10	183935768	183937214
ENSG00000162999	2	DUSP19	183943287	183964733
ENSG00000163002	2	NUP35	183982241	184026408
ENSG00000213120	2	LIN28AP1	184125370	184125774
ENSG00000177855	2	CACYBPP2	184472170	184472847
ENSG00000266808	2	MIR548AE1	185243702	185243771
ENSG00000170396	2	ZNF804A	185463093	185804219
ENSG00000188738	2	FSIP2	186603355	186698017
ENSG00000224019	2	RPL21P32	186821314	186821790
ENSG00000232568	2	RPL23AP35	187126146	187126646
ENSG00000227692	2	MED28P3	187229325	187229855
ENSG00000065548	2	ZC3H15	187350883	187374090
ENSG00000224323	2	DPRXP1	187353351	187353810
ENSG00000138448	2	ITGAV	187454792	187545628
ENSG00000144369	2	FAM171B	187558698	187630685
ENSG00000163012	2	ZSWIM2	187692562	187713935
ENSG00000222845	2	RN7SKP42	187987289	187987588
ENSG00000199626	2	RNU6-989P	188135425	188135531
ENSG00000064989	2	CALCRL	188207856	188313187
ENSG00000231739	2	GAPDHP59	188280279	188280545
ENSG00000003436	2	TFPI	188328957	188430487
ENSG00000231689	2	LINC01090	188577543	189152418
ENSG00000235616	2	ST13P2	188690068	188691176
ENSG00000200650	2	RNA5SP114	189141459	189141571
ENSG00000144366	2	GULP1	189156396	189460653
ENSG00000207951	2	MIR561	189162219	189162315
ENSG00000174325	2	DIRC1	189598882	189654831
ENSG00000168542	2	COL3A1	189839046	189877472
ENSG00000221502	2	MIR1245A	189842818	189842887
ENSG00000204262	2	COL5A2	189896622	190044605
ENSG00000264725	2	MIR3129	189997762	189997837
ENSG00000213601	2	KRT18P19	190175989	190176693
ENSG00000115368	2	WDR75	190306159	190340291
ENSG00000138449	2	SLC40A1	190425305	190448484
ENSG00000138381	2	ASNSD1	190526111	190535557
ENSG00000151687	2	ANKAR	190539016	190625919
ENSG00000128694	2	OSGEPL1	190611386	190627953
ENSG00000253559	2	OSGEPL1-AS1	190627430	190630282
ENSG00000128699	2	ORMDL1	190635049	190649097
ENSG00000064933	2	PMS1	190649107	190742355
ENSG00000187699	2	C2orf88	190744335	191068210
ENSG00000204253	2	HNRNPCP2	190788062	190788942
ENSG00000138379	2	MSTN	190920423	190927455
ENSG00000198130	2	HIBCH	191054461	191208919
ENSG00000151689	2	INPP1	191208196	191236391
ENSG00000151690	2	MFSD6	191273081	191373931
ENSG00000189362	2	TMEM194B	191369068	191399448
ENSG00000251935	2	RN7SKP179	191417990	191418206
ENSG00000138386	2	NAB1	191511472	191557492
ENSG00000115419	2	GLS	191745553	191830278
ENSG00000115415	2	STAT1	191829084	191885686
ENSG00000138378	2	STAT4	191894302	192016322
ENSG00000207402	2	RNU6-959P	191986676	191986782
ENSG00000230611	2	HMGB1P27	192038959	192039561
ENSG00000128641	2	MYO1B	192109911	192290115
ENSG00000252130	2	RNU6-1045P	192235664	192235770
ENSG00000173559	2	NABP1	192542794	192561385
ENSG00000168497	2	SDPR	192699028	192711981
ENSG00000213946	2	DNAJB1P1	192745908	192746931
ENSG00000144339	2	TMEFF2	192813769	193060435
ENSG00000227418	2	PCGEM1	193614571	193641625
ENSG00000226242	2	RPS17P8	193638808	193639142
ENSG00000215043	2	GLULP6	194994078	194994990
ENSG00000236695	2	HNRNPA1P47	195052103	195053033
ENSG00000202206	2	RNU6-169P	196378760	196378866
ENSG00000196950	2	SLC39A10	196440701	196602426
ENSG00000213107	2	AHCYP5	196447518	196448755
ENSG00000201813	2	RNU6-915P	196535096	196535198
ENSG00000118997	2	DNAH7	196602427	196933536
ENSG00000081320	2	STK17B	196998290	197041227
ENSG00000138411	2	HECW2	197059094	197458416
ENSG00000264627	2	RN7SL820P	197154133	197154429
ENSG00000144395	2	CCDC150	197504278	197628214
ENSG00000119041	2	GTF3C3	197627756	197664449
ENSG00000187944	2	C2orf66	197669726	197675000
ENSG00000197121	2	PGAP1	197697728	197792520
ENSG00000065413	2	ANKRD44	197831741	198175897
ENSG00000225636	2	HNRNPA3P15	197879714	197880739
ENSG00000236977	2	ANKRD44-IT1	198115582	198167243
ENSG00000230482	2	ATP5G2P3	198127835	198128259
ENSG00000213104	2	NPM1P46	198244425	198245616
ENSG00000115524	2	SF3B1	198254508	198299815
ENSG00000206836	2	RNU6-1029P	198312469	198312575
ENSG00000115520	2	COQ10B	198318147	198340032
ENSG00000144381	2	HSPD1	198351305	198381461
ENSG00000115541	2	HSPE1	198364718	198368181
ENSG00000270757	2	HSPE1-MOB4	198365137	198415450
ENSG00000115540	2	MOB4	198380295	198418423
ENSG00000162944	2	RFTN2	198432948	198540769
ENSG00000247626	2	MARS2	198570087	198573113
ENSG00000152430	2	BOLL	198591603	198651486
ENSG00000115896	2	PLCL1	198669426	199437305
ENSG00000238698	2	RNU7-147P	200055782	200055843
ENSG00000119042	2	SATB2	200134223	200335989
ENSG00000225953	2	SATB2-AS1	200322423	200341658
ENSG00000213938	2	SEPHS1P6	200524274	200525452
ENSG00000226124	2	FTCDNL1	200625267	200715896
ENSG00000240302	2	RN7SL717P	200765806	200766100
ENSG00000178074	2	C2orf69	200775979	200820658
ENSG00000162971	2	TYW5	200794698	200820459
ENSG00000162972	2	C2orf47	200820040	200873263
ENSG00000196141	2	SPATS2L	201170604	201346986
ENSG00000155729	2	KCTD18	201353675	201384507
ENSG00000163535	2	SGOL2	201374731	201448505
ENSG00000138356	2	AOX1	201450591	201541787
ENSG00000244301	2	AOX3P	201542956	201603504
ENSG00000243478	2	AOX2P	201560640	201658962
